fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,CB,,"4,031",20505,-2354,-10.297913294544818,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,UNP,,"3,616",16957,-14603,-46.27059569074778,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,QCOM,,"3,532",27652,-350,-1.2499107206628097,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,CAT,,"3,372",18863,-23332,-55.295651143500415,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,OSK,,"3,258",39661,-38845,-49.480294499783454,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,JPM,,"3,218",28574,23443,456.88949522510234,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,GS,,"3,165",10658,476,4.674916519347868,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,DIS,,"2,832",30000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,AMAT,,"2,771",30465,-8368,-21.548682821311772,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,AMD,,"2,761",36102,1929,5.644807304011939,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,INTC,,"2,682",71688,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,C,,"2,613",56809,1442,2.604439467552875,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,AMZN,,"2,360",22220,21109,1900.0,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,SWKS,,"2,131",23000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,QRVO,,"1,886",20000,10000,100.0,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,ABBV,,"1,536",10029,-38447,-79.31141183265946,SELL
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,CAH,,967,18500,18500,,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,EW,,951,10000,10000,,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,ICE,,940,10000,10000,,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,ACI,,882,33000,33000,,BUY
AAFMAA Wealth Management & Trust LLC,8/12/2022,Q2 2022,MU,,553,10000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,LLY,,"4,399",13568,-13568,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,CAH,,967,18500,-18500,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,HD,,"6,607",23944,-1153,-4.594174602542137,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,NDAQ,,"6,312",111348,71440,179.0117269720357,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,V,,"5,620",31636,-2113,-6.260926249666657,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,TGT,,"4,975",33527,249,0.7482420818558808,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,GPN,,"4,629",42840,435,1.0258224266006368,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,TFC,,"4,525",103927,-3461,-3.2228926881960738,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,MRVL,,"4,479",104391,-6834,-6.1443020903573835,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,HUM,,"4,321",8905,8905,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,CB,,"4,068",22365,1860,9.070958302852963,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,CRM,,"4,049",28150,-746,-2.581672203765227,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,KHC,,"3,650",109460,757,0.6963929238383485,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,AAPL,,"3,202",23169,-32733,-58.554255661693674,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,MSFT,,"3,017",12954,-2760,-17.563955708285604,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,JPM,,"3,010",28808,234,0.8189262966333031,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,GS,,"2,953",10076,-582,-5.460686808031526,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,DIS,,"2,830",30000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,CAT,,"2,761",16827,-2036,-10.793617134071992,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,UNP,,"2,760",14170,-2787,-16.43569027540249,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,OSK,,"2,606",37069,-2592,-6.535387408285217,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,AMAT,,"2,601",31753,1288,4.227802396192351,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,QCOM,,"2,570",22744,-4908,-17.74916823376248,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,AMD,,"2,542",40116,4014,11.11849759016121,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,AMZN,,"2,511",22220,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,CTRA,,"2,498",95651,95651,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,C,,"2,387",57287,478,0.8414159728212078,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,SWKS,,"1,961",23000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,INTC,,"1,837",71288,-400,-0.5579734404642339,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,ELV,,"1,817",4000,4000,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,QRVO,,"1,588",20000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,ABBV,,"1,348",10043,14,0.1395951739954133,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,BA,,"1,225",10114,-28443,-73.76870607153046,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,ICE,,904,10000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,EW,,826,10000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,ACI,,820,33000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,NEM,,719,17107,17107,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,NUE,,546,5100,5100,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,MCD,,542,2350,2350,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2022,Q3 2022,MU,,501,10000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,TGT,,"4,975",33527,-33527,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,ELV,,"1,817",4000,-4000,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,ICE,,904,10000,-10000,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,EW,,826,10000,-10000,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,NEM,,719,17107,-17107,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,NUE,,546,5100,-5100,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,BA,,"6,891",36179,26065,257.7120822622108,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,NDAQ,,"6,384",104059,-7289,-6.5461436217983255,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,V,,"6,211",29898,-1738,-5.493741307371349,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,MRVL,,"3,826",103308,-1083,-1.0374457568181166,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,JPM,,"3,826",28534,-274,-0.9511246875867815,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,CRM,,"3,548",26766,-1384,-4.91651865008881,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,CAT,,"3,118",13019,-3808,-22.630296547215785,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,HD,,"3,043",9635,-14309,-59.76027397260274,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,CB,,"3,023",13704,-8661,-38.72568745808182,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,GPN,,"2,990",30112,-12728,-29.710550887021476,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,GS,,"2,987",8699,-1377,-13.666137356093689,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,HUM,,"2,946",5753,-3152,-35.39584503088153,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,MSFT,,"2,872",11976,-978,-7.549791570171376,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,AAPL,,"2,766",21296,-1873,-8.084077862661315,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,AMAT,,"2,726",27994,-3759,-11.838251503794917,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,UNP,,"2,670",12896,-1274,-8.990825688073395,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,DIS,,"2,606",30000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,C,,"2,576",56962,-325,-0.5673189379789481,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,KHC,,"2,404",59067,-50393,-46.03782203544674,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,QCOM,,"2,372",21584,-1160,-5.100246218782976,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,AMD,,"2,183",33717,-6399,-15.951241399940175,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,SWKS,,"2,095",23000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,CTRA,,"2,032",82738,-12913,-13.50012022874826,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,INTC,,"1,884",71288,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,AMZN,,"1,866",22220,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,QRVO,,"1,812",20000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,OSK,,"1,626",18443,-18626,-50.24683697968653,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,TFC,,"1,257",29226,-74701,-71.8783376793326,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,BJ,,"1,214",18362,18362,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,ACI,,684,33000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,MCD,,586,2225,-125,-5.319148936170213,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,CHK,,521,5526,5526,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,ABBV,,518,3210,-6833,-68.03743901224733,SELL
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,MU,,499,10000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,MOS,,438,10000,10000,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,EMR,,376,3921,3921,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,ADI,,372,2271,2271,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,CVX,,364,2031,2031,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,ALL,,361,2665,2665,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,LOW,,337,1694,1694,,BUY
AAFMAA Wealth Management & Trust LLC,1/27/2023,Q4 2022,RSG,,327,2537,2537,,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,MU,,499,10000,-10000,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,MOS,,438,10000,-10000,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,JPM,,"6,964",53445,24911,87.30286675544964,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,V,,"6,654",29515,-383,-1.2810221419492942,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,BA,,"6,180",29094,-7085,-19.583183614804167,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CRM,,"5,526",27662,896,3.3475304490771873,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,NDAQ,,"4,846",88645,-15414,-14.812750458874294,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,MRVL,,"4,561",105337,2029,1.9640298911991327,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,GPN,,"3,588",34099,3987,13.240568544102018,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,AAPL,,"3,518",21340,44,0.2066115702479339,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,MSFT,,"3,482",12081,105,0.8767535070140281,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,AMAT,,"3,456",28137,143,0.5108237479459884,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,DIS,,"3,003",30000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CAT,,"2,886",12612,-407,-3.1262001689837926,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,HD,,"2,785",9439,-196,-2.03425012973534,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,GS,,"2,760",8440,-259,-2.977353718818255,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,SWKS,,"2,713",23000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,C,,"2,674",57042,80,0.14044450686422527,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,UNP,,"2,644",13141,245,1.8998138957816375,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CB,,"2,627",13530,-174,-1.2697022767075306,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,HUM,,"2,624",5406,-347,-6.031635668346949,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,INTC,,"2,328",71288,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,AMZN,,"2,295",22220,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,KHC,,"2,277",58904,-163,-0.2759578106218362,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,AMD,,"2,081",21236,-12481,-37.016935077260726,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,QRVO,,"2,031",20000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,QCOM,,"1,883",14764,-6820,-31.597479614529284,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CSX,,"1,671",55815,55815,,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CTRA,,"1,481",60370,-22368,-27.034736155091977,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,BJ,,"1,454",19115,753,4.10086047271539,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,TFC,,"1,329",38981,9755,33.37781427496065,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,OSK,,"1,083",13031,-5412,-29.344466735346742,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,ACI,,685,33000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,MCD,,622,2225,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,ABBV,,510,3203,-7,-0.21806853582554517,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,ADI,,429,2176,-95,-4.183179216204316,SELL
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,EMR,,351,4031,110,2.8054067839836776,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,RSG,,346,2564,27,1.064249113125739,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CVX,,340,2089,58,2.855736090595766,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,LOW,,339,1698,4,0.23612750885478156,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,NEM,,330,6746,6746,,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,ALL,,295,2669,4,0.150093808630394,BUY
AAFMAA Wealth Management & Trust LLC,4/27/2023,Q1 2023,CHK,,295,3887,-1639,-29.659790083242854,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,HUM,,"2,624",5406,-5406,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,V,,"6,973",29365,-150,-0.5082161612739285,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,BA,,"5,957",28212,-882,-3.0315528975046404,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,MRVL,,"5,906",98798,-6539,-6.207695301745826,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CRM,,"5,483",25954,-1708,-6.174535463813173,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,NDAQ,,"4,548",91235,2590,2.9217665971007953,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,JPM,,"4,023",27667,-25778,-48.23276265319487,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,GPN,,"3,616",36705,2606,7.642452857855068,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,AAPL,,"3,585",18484,-2856,-13.383317713214621,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,MSFT,,"3,410",10015,-2066,-17.101233341610794,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CAT,,"3,288",13364,752,5.962575325087219,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,HD,,"2,997",9650,211,2.235406293039517,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,UNP,,"2,914",14242,1101,8.378357811429876,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,AMAT,,"2,898",20051,-8086,-28.73796069232683,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,AMZN,,"2,896",22220,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CB,,"2,788",14481,951,7.028824833702882,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,DIS,,"2,678",30000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,C,,"2,630",57142,100,0.17530942112829143,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,SWKS,,"2,545",23000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,INTC,,"2,383",71288,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,KHC,,"2,068",58264,-640,-1.0865136493277197,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,QRVO,,"2,040",20000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,GS,,"1,992",6176,-2264,-26.824644549763033,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,TFC,,"1,872",61704,22723,58.29250147507761,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CSX,,"1,835",53817,-1998,-3.579682880945982,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,QCOM,,"1,734",14568,-196,-1.3275535085342727,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CTRA,,"1,671",66054,5684,9.415272486334272,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,BJ,,"1,504",23872,4757,24.886215014386607,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,AMD,,"1,403",12319,-8917,-41.99001695234507,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,OSK,,"1,338",15453,2422,18.586447701634565,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,ACI,,720,33000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,MCD,,663,2225,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,EMR,,361,4003,-28,-0.69461672041677,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,ABBV,,357,2655,-548,-17.108960349672184,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,ADI,,354,1821,-355,-16.31433823529412,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,LOW,,352,1561,-137,-8.06831566548881,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,RSG,,344,2250,-314,-12.246489859594384,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CHK,,339,4061,174,4.476459994854644,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,NEM,,330,7736,990,14.675363178179662,BUY
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,CVX,,326,2075,-14,-0.6701771182383915,SELL
AAFMAA Wealth Management & Trust LLC,8/4/2023,Q2 2023,ALL,,300,2753,84,3.147246159610341,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,TFC,,"1,872",61704,-61704,-100.0,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,BA,,"5,503",28712,500,1.7722954771019424,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CRM,,"5,337",26324,370,1.4255991369345764,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,NDAQ,,"4,578",94221,2986,3.272866772620157,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,GPN,,"4,255",36878,173,0.47132543250238385,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,MRVL,,"4,122",76160,-22638,-22.91341929998583,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,JPM,,"3,985",27483,-184,-0.6650522282864062,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,AMZN,,"2,973",23391,1171,5.27002700270027,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CAT,,"2,542",9314,-4050,-30.30529781502544,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,INTC,,"2,488",70000,-1288,-1.8067556952081696,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,DIS,,"2,431",30000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,AAPL,,"2,422",14150,-4334,-23.447305777970136,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,MSFT,,"2,389",7568,-2447,-24.433349975037444,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,C,,"2,334",56753,-389,-0.680760211403171,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,SWKS,,"2,267",23000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,HD,,"2,100",6952,-2698,-27.95854922279793,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,UNP,,"2,075",10193,-4049,-28.429995787108552,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,HUM,,"2,029",4171,4171,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CB,,"1,954",9387,-5094,-35.17712865133623,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,V,,"1,937",8424,-20941,-71.31278733185765,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,QRVO,,"1,909",20000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,AMAT,,"1,851",13376,-6675,-33.2901102189417,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CTRA,,"1,842",68123,2069,3.132285705634784,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,GS,,"1,824",5640,-536,-8.678756476683938,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,BJ,,"1,805",25301,1429,5.986092493297587,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,ICE,,"1,757",15974,15974,,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CSX,,"1,747",56840,3023,5.617184161138674,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,KHC,,"1,683",50041,-8223,-14.113346148565151,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,QCOM,,"1,464",13190,-1378,-9.459088412959913,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,OSK,,"1,401",14686,-767,-4.963437520222611,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,AMD,,"1,310",12744,425,3.4499553535189547,BUY
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,ACI,,750,33000,0,0.0,HOLD
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,ABBV,,378,2536,-119,-4.482109227871939,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,EMR,,350,3633,-370,-9.24306769922558,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,MCD,,350,1330,-895,-40.2247191011236,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CVX,,329,1954,-121,-5.831325301204819,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,CHK,,327,3799,-262,-6.451612903225806,SELL
AAFMAA Wealth Management & Trust LLC,11/8/2023,Q3 2023,ADI,,300,1718,-103,-5.656232839099396,SELL
