fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
1834 INVESTMENT ADVISORS CO,5/17/2017,Q1 2017,SLB,,"4,435","56,791",5682,11.11741571934493,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,CVS,,"4,506","57,406",-57406,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,SLB,,"4,435","56,791",-56791,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,MSFT,,"10,856","157,493",-5637,-3.455526267394103,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,JPM,,"10,671","116,747",2943,2.5860250957787074,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,AAPL,,"9,278","64,420",-3175,-4.6970929802500185,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,ABBV,,"9,029","124,524",-4095,-3.1838219858652295,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,JNJ,,"8,747","66,122",-7556,-10.255435815304432,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,DOW,,"8,137","129,014",-577,-0.4452469693111405,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,XOM,,"7,834","97,042",11070,12.876285302191413,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,BLK,,"7,760","18,371",103,0.563827457849792,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,BMY,,"7,676","137,765",5699,4.315266609119683,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,WFC,,"7,576","136,729",40921,42.71146459585838,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,MO,,"7,519","100,969",3333,3.413699864803966,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,MS,,"7,467","167,574",14915,9.770141295305223,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,VZ,,"7,462","167,091",-7854,-4.4894109577295715,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,CSCO,,"7,199","229,991",2943,1.296201684225362,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,BA,,"7,064","35,721",-2211,-5.828851629231256,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,PFE,,"6,876","204,693",-35235,-14.685655696709013,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,KHC,,"6,636","77,485",-359,-0.46117876779199424,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,GE,,"6,489","240,259",7016,3.0080216769635104,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,JCI,,"6,432","148,343",3531,2.438333839737038,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,DAL,,"6,314","117,496",117496,,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,CVX,,"6,196","59,391",-605,-1.0084005600373358,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,NUE,,"5,937","102,588",16072,18.57691062924777,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,HBI,,"5,670","244,833",23841,10.78817332754127,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,HON,,"5,241","39,322",-3940,-9.107299708751329,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,HD,,"5,215","33,998",-1400,-3.9550257076671,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,INTC,,"4,800","142,268",8435,6.302630890736963,BUY
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,MAR,,"4,646","46,321",-32542,-41.26396408962378,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,AMGN,,"4,545","26,391",-11777,-30.855690630894987,SELL
1834 INVESTMENT ADVISORS CO,8/14/2017,Q2 2017,SBUX,,"4,307","73,872",-3534,-4.565537555228277,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,DOW,,"8,137","129,014",-129014,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,KHC,,"6,636","77,485",-77485,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,GE,,"6,489","240,259",-240259,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,JCI,,"6,432","148,343",-148343,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,NUE,,"5,937","102,588",-102588,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,AMGN,,"4,545","26,391",-26391,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,SBUX,,"4,307","73,872",-73872,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,MSFT,,"11,614","155,908",-1585,-1.0063939349685382,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,JPM,,"10,753","112,590",-4157,-3.560691067008146,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,DD,,"10,069","145,444",145444,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,AAPL,,"9,914","64,324",-96,-0.1490220428438373,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,ABBV,,"9,839","110,730",-13794,-11.07738267321962,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,BMY,,"8,843","138,733",968,0.7026458098936595,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,INTC,,"8,697","228,386",86118,60.53223493687969,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,BA,,"8,437","33,188",-2533,-7.091066879426668,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,VZ,,"8,087","163,411",-3680,-2.202392708165012,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,XOM,,"8,007","97,666",624,0.6430205478040436,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,BLK,,"7,975","17,837",-534,-2.906755212018943,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,JNJ,,"7,862","60,471",-5651,-8.546323462690179,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,CSCO,,"7,829","232,795",2804,1.2191781417533731,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,MS,,"7,812","162,173",-5401,-3.2230536956807145,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,WFC,,"7,790","141,256",4527,3.310928917786278,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,PFE,,"7,210","201,967",-2726,-1.3317504751017377,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,CVX,,"6,815","57,998",-1393,-2.345473219848125,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,MO,,"6,625","104,469",3500,3.4664104824252986,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,CVS,,"6,027","74,113",74113,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,DAL,,"6,015","124,734",7238,6.160209709266699,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,HD,,"5,515","33,719",-279,-0.8206365080298841,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,HON,,"5,455","38,489",-833,-2.118406998626723,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,SJM,,"5,410","51,554",51554,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,HBI,,"5,334","216,464",-28369,-11.587081806782583,SELL
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,MAR,,"5,208","47,237",916,1.9775048034368863,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,KSS,,"4,799","105,133",105133,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2017,Q3 2017,SLB,,"4,796","68,744",68744,,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,HBI,,"5,334","216,464",-216464,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,MAR,,"5,208","47,237",-47237,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,MSFT,,"13,394","156,583",675,0.4329476357852066,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,JPM,,"12,378","115,746",3156,2.8030908606448173,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,AAPL,,"11,392","67,317",2993,4.653006653815061,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,INTC,,"10,770","233,322",4936,2.161253316753216,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,ABBV,,"10,714","110,790",60,0.0541858574911948,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,DD,,"10,497","147,384",1940,1.3338467038860318,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,BA,,"9,769","33,124",-64,-0.19284078582620226,SELL
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,MO,,"9,412","131,804",27335,26.165656797710323,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,BMY,,"9,154","149,385",10652,7.678057852133234,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,CSCO,,"9,153","238,989",6194,2.6607100667969674,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,XOM,,"8,959","107,110",9444,9.669690578092684,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,VZ,,"8,828","166,788",3377,2.0665683460721738,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,MS,,"8,809","167,882",5709,3.5203147256325034,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,JNJ,,"8,679","62,120",1649,2.7269269567230574,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,WFC,,"8,650","142,579",1323,0.9365973834739763,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,BLK,,"8,463","16,475",-1362,-7.63581319728654,SELL
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,KSS,,"8,269","152,487",47354,45.041994426107884,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,PM,,"7,841","74,216",74216,,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,DAL,,"7,529","134,451",9717,7.790177497715138,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,PFE,,"7,433","205,217",3250,1.6091737759138869,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,CVX,,"7,333","58,576",578,0.9965860891754889,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,SJM,,"6,710","54,012",2458,4.767816270318502,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,HON,,"6,248","40,739",2250,5.845826080178752,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,CVS,,"5,706","78,698",4585,6.186498994778244,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,HD,,"5,204","27,459",-6260,-18.565200628725645,SELL
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,SLB,,"4,745","70,408",1664,2.4205748865355523,BUY
1834 INVESTMENT ADVISORS CO,2/16/2018,Q4 2017,LOW,,"4,368","47,002",47002,,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,ABBV,,"10,714","110,790",-110790,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,WFC,,"8,650","142,579",-142579,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,KSS,,"8,269","152,487",-152487,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,HD,,"5,204","27,459",-27459,-100.0,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,MSFT,,"13,851","151,764",-4819,-3.0776010167131806,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,JPM,,"12,369","112,477",-3269,-2.824287664368531,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,INTC,,"12,180","233,874",552,0.23658291974181603,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,AAPL,,"10,824","64,510",-2807,-4.1698233729964205,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,CSCO,,"9,799","228,471",-10518,-4.401039378381432,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,BMY,,"9,573","151,348",1963,1.3140542892526024,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,DD,,"9,452","148,359",975,0.6615372089236281,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,BA,,"9,442","28,797",-4327,-13.063035865233669,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,JNJ,,"9,222","71,964",9844,15.846748229233743,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,MS,,"8,636","160,054",-7828,-4.662798870635327,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,PFE,,"8,387","236,346",31129,15.168821296481285,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,MO,,"8,235","132,139",335,0.2541652757124215,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,DAL,,"7,953","145,111",10660,7.92853902165101,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,IP,,"7,832","146,581",146581,,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,VZ,,"7,791","162,920",-3868,-2.319111686692088,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,PM,,"7,789","78,360",4144,5.5837016276813625,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,BLK,,"7,673","14,164",-2311,-14.02731411229135,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,XOM,,"7,657","102,625",-4485,-4.1872841004574735,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,SJM,,"6,583","53,082",-930,-1.721839591201955,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,CVX,,"6,488","56,889",-1687,-2.880019120458891,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,IBM,,"6,452","42,049",42049,,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,LOW,,"6,221","70,896",23894,50.83613463256883,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,C,,"6,196","91,779",91779,,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,HON,,"5,835","40,380",-359,-0.8812194702864576,SELL
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,CVS,,"5,179","83,252",4554,5.786678187501589,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,SLB,,"4,805","74,178",3770,5.3545051698670605,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,TJX,,"4,546","55,744",55744,,BUY
1834 INVESTMENT ADVISORS CO,5/11/2018,Q1 2018,FIS,,"4,201","43,624",43624,,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,BMY,,"9,573","151,348",-151348,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,MS,,"8,636","160,054",-160054,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,DAL,,"7,953","145,111",-145111,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,SJM,,"6,583","53,082",-53082,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,SLB,,"4,805","74,178",-74178,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,FIS,,"4,201","43,624",-43624,-100.0,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,AAPL,,"11,818","63,842",-668,-1.0354983723453728,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,JPM,,"11,811","113,355",878,0.78060403460263,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,INTC,,"11,472","230,775",-3099,-1.325072474922394,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,MSFT,,"11,324","114,837",-36927,-24.331857357476082,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,DD,,"9,842","149,307",948,0.6389905566901907,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,CSCO,,"9,654","224,343",-4128,-1.8067938600522606,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,BA,,"9,544","28,446",-351,-1.2188769663506616,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,PEP,,"9,075","83,351",83351,,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,VZ,,"8,898","176,874",13954,8.564939847778051,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,JNJ,,"8,888","73,251",1287,1.7883941970985493,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,XOM,,"8,607","104,035",1410,1.3739342265529841,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,PFE,,"8,583","236,590",244,0.10323847240909514,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,PG,,"7,872","100,846",100846,,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,IP,,"7,742","148,665",2084,1.4217395160355024,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,MO,,"7,701","135,600",3461,2.6192115877976976,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,PM,,"7,519","93,127",14767,18.845074017355795,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,BLK,,"7,329","14,684",520,3.671279299632872,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,TNL,,"7,324","165,447",165447,,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,LOW,,"7,170","75,023",4127,5.8212028887384335,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,CVX,,"7,114","56,267",-622,-1.0933572395366415,SELL
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,ABBV,,"7,110","76,746",76746,,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,C,,"7,094","106,006",14227,15.501367415203916,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,IBM,,"7,018","50,234",8185,19.46538562153678,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,HON,,"6,876","47,732",7352,18.207033184744922,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,LMT,,"6,389","21,625",21625,,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,CVS,,"5,706","88,662",5410,6.498342382164993,BUY
1834 INVESTMENT ADVISORS CO,8/13/2018,Q2 2018,TJX,,"5,547","58,276",2532,4.5421928817451205,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,XOM,,"8,607","104,035",-104035,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,PM,,"7,519","93,127",-93127,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,TNL,,"7,324","165,447",-165447,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,ABBV,,"7,110","76,746",-76746,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,TJX,,"5,547","58,276",-58276,-100.0,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,AAPL,,"14,427","63,908",66,0.10338021991792237,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,JPM,,"13,314","117,986",4631,4.08539543910723,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,MSFT,,"12,909","112,871",-1966,-1.7119917796528994,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,C,,"11,130","155,146",49140,46.3558666490576,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,CSCO,,"10,816","222,327",-2016,-0.8986239820275204,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,BA,,"10,413","28,000",-446,-1.5678830063980878,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,PFE,,"10,255","232,691",-3899,-1.6479986474491737,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,JNJ,,"10,070","72,878",-373,-0.5092080654189022,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,DD,,"9,575","148,891",-416,-0.2786205603220211,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,VZ,,"9,266","173,562",-3312,-1.872519420604498,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,PEP,,"8,881","79,439",-3912,-4.6934049981403945,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,LMT,,"8,644","24,986",3361,15.542196531791907,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,LOW,,"8,398","73,147",-1876,-2.5005664929421645,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,QCOM,,"8,376","116,290",116290,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,MO,,"8,289","137,454",1854,1.3672566371681416,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,HON,,"8,079","48,551",819,1.715830051118746,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,T,,"7,985","237,781",237781,,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,IBM,,"7,762","51,332",1098,2.1857705936218497,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,PG,,"7,716","92,702",-8144,-8.075679749320747,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,INTC,,"7,580","160,277",-70498,-30.54836962409273,SELL
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,IP,,"7,371","149,965",1300,0.8744492651262906,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,CVS,,"7,224","91,768",3106,3.503191897317904,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,BLK,,"7,105","15,074",390,2.6559520566603103,BUY
1834 INVESTMENT ADVISORS CO,11/15/2018,Q3 2018,CVX,,"6,768","55,352",-915,-1.626175200383884,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,C,,"11,130","155,146",-155146,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,IBM,,"7,762","51,332",-51332,-100.0,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,JPM,,"11,562","118,442",456,0.38648653230044244,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,MSFT,,"11,412","112,348",-523,-0.46336082784772,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,AAPL,,"11,325","71,795",7887,12.341177943293484,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,CSCO,,"9,671","223,193",866,0.38951634304425464,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,JNJ,,"9,486","73,500",622,0.853481160295288,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,BA,,"9,212","28,565",565,2.017857142857143,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,PEP,,"8,584","77,694",-1745,-2.1966540364304685,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,VZ,,"8,446","150,244",-23318,-13.43496848388472,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,PFE,,"8,431","193,156",-39535,-16.990343416805977,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,DD,,"8,368","156,473",7582,5.092315855222948,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,PG,,"7,888","85,814",-6888,-7.430260404306272,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,INTC,,"7,295","155,447",-4830,-3.013532821303119,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,DIS,,"7,101","64,755",64755,,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,MO,,"6,648","134,608",-2846,-2.070510861815589,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,LOW,,"6,616","71,631",-1516,-2.072538860103627,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,FDX,,"6,348","39,350",39350,,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,HON,,"6,293","47,635",-916,-1.886675866614488,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,BLK,,"6,234","15,871",797,5.28724956879395,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,MMM,,"6,170","32,384",32384,,BUY
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,T,,"6,136","215,001",-22780,-9.580244006039171,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,CVX,,"5,898","54,219",-1133,-2.0468998410174883,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,CVS,,"5,642","86,107",-5661,-6.168817016825037,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,QCOM,,"5,594","98,309",-17981,-15.462206552584057,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,LMT,,"5,055","19,304",-5682,-22.740734811494438,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,IP,,"4,976","123,293",-26672,-17.78548327943187,SELL
1834 INVESTMENT ADVISORS CO,2/14/2019,Q4 2018,KSS,,"4,809","72,486",72486,,BUY
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,PG,,"7,888","85,814",-85814,-100.0,SELL
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,LOW,,"6,616","71,631",-71631,-100.0,SELL
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,IP,,"4,976","123,293",-123293,-100.0,SELL
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,AAPL,,"14,236","74,950",3155,4.3944564384706455,BUY
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,MSFT,,"13,022","110,419",-1929,-1.7169865062128384,SELL
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,JPM,,"11,786","116,428",-2014,-1.700410327417639,SELL
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,BA,,"10,323","27,066",-1499,-5.247680728163837,SELL
1834 INVESTMENT ADVISORS CO,4/24/2019,Q1 2019,JNJ,,"10,092","72,194",-1306,-1.7768707482993196,SELL
