fund_name,filing_date,quarter,stock_symbol,cl,value_($000),shares,change,pct_change,inferred_transaction_type
"22NW, LP",5/15/2019,Q1 2019,PCTI,,"2,497","498,394",420,0.08434175278227377,BUY
"22NW, LP",5/15/2019,Q1 2019,FSTR,,"2,487","132,142",-69522,-34.47417486512218,SELL
"22NW, LP",5/15/2019,Q1 2019,BBW,,"2,466","404,236",148837,58.27626576454881,BUY
"22NW, LP",5/15/2019,Q1 2019,FLR,,"2,459","66,826",6504,10.782135870826565,BUY
"22NW, LP",5/15/2019,Q1 2019,,,"2,219","1,056,574",0,0.0,HOLD
"22NW, LP",5/15/2019,Q1 2019,MTZ,,"1,815","37,730",-63115,-62.58614705736526,SELL
"22NW, LP",5/15/2019,Q1 2019,UNVR,,"1,562","70,490",41240,140.991452991453,BUY
"22NW, LP",5/15/2019,Q1 2019,DLTR,,"1,260","12,000",4600,62.16216216216216,BUY
"22NW, LP",5/15/2019,Q1 2019,PCOM,,"1,158","86,150",86150,,BUY
"22NW, LP",5/15/2019,Q1 2019,CBIO,,"1,155","142,451",0,0.0,HOLD
"22NW, LP",5/15/2019,Q1 2019,FRGI,,947,"72,210",72210,,BUY
"22NW, LP",5/15/2019,Q1 2019,BW,,822,"2,000,000",0,0.0,HOLD
"22NW, LP",5/15/2019,Q1 2019,NCR,,492,"18,040",18040,,BUY
"22NW, LP",5/15/2019,Q1 2019,PRTS,,439,"434,334",434334,,BUY
"22NW, LP",5/15/2019,Q1 2019,VSTO,,302,"37,742",37742,,BUY
"22NW, LP",5/15/2019,Q1 2019,ENG,,285,"558,236",-378061,-40.378320127053705,SELL
"22NW, LP",5/15/2019,Q1 2019,GLDD,,269,"30,245",-226749,-88.2312427527491,SELL
"22NW, LP",5/15/2019,Q1 2019,EVOL,,27,"22,203",22203,,BUY
"22NW, LP",8/14/2019,Q2 2019,STRL,,"9,147","730,603",-730603,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,TISI,,"4,753","271,623",-271623,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,ATRO,,"3,850","117,676",-117676,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,BOOM,,"3,346","67,396",-67396,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,XELA,,"2,914","872,445",-872445,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,FSTR,,"2,487","132,142",-132142,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,FLR,,"2,459","66,826",-66826,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,,,"2,219","1,056,574",-1056574,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,MTZ,,"1,815","37,730",-37730,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,UNVR,,"1,562","70,490",-70490,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,BW,,822,"2,000,000",-2000000,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,NCR,,492,"18,040",-18040,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,VSTO,,302,"37,742",-37742,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,ENG,,285,"558,236",-558236,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,GLDD,,269,"30,245",-30245,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,EVOL,,27,"22,203",-22203,-100.0,SELL
"22NW, LP",8/14/2019,Q2 2019,UTI,,"7,717","2,249,966",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,MACK,,"7,513","1,241,896",149633,13.699356290563719,BUY
"22NW, LP",8/14/2019,Q2 2019,,,"6,504","2,408,844",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,LQDT,,"5,739","942,334",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,BERY,,"5,061","96,232",14280,17.424834049199532,BUY
"22NW, LP",8/14/2019,Q2 2019,RCM,,"4,505","358,101",-390751,-52.1800035253962,SELL
"22NW, LP",8/14/2019,Q2 2019,WTTR,,"4,332","373,114",24151,6.920791029421457,BUY
"22NW, LP",8/14/2019,Q2 2019,PWFL,,"4,320","734,767",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,PFMT,,"3,508","3,340,859",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,TESS,,"3,369","188,623",-126016,-40.0509790585401,SELL
"22NW, LP",8/14/2019,Q2 2019,LINC,,"3,358","1,453,783",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,GIFI,,"3,023","425,720",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,PRGX,,"2,888","429,726",-36138,-7.757199526041934,SELL
"22NW, LP",8/14/2019,Q2 2019,BBW,,"2,260","404,236",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,PCTI,,"2,238","505,195",6801,1.3645830407268145,BUY
"22NW, LP",8/14/2019,Q2 2019,CBIO,,"2,026","274,936",132485,93.0039101164611,BUY
"22NW, LP",8/14/2019,Q2 2019,LOGM,,"1,499","20,350",20350,,BUY
"22NW, LP",8/14/2019,Q2 2019,,,"1,491","73,500",73500,,BUY
"22NW, LP",8/14/2019,Q2 2019,DXC,,"1,343","24,356",24356,,BUY
"22NW, LP",8/14/2019,Q2 2019,DLTR,,"1,289","12,000",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,PCOM,,"1,064","86,150",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,TA.TO,,967,"148,500",148500,,BUY
"22NW, LP",8/14/2019,Q2 2019,FRGI,,949,"72,210",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,CJ,,800,"67,894",67894,,BUY
"22NW, LP",8/14/2019,Q2 2019,PRTS,,543,"434,334",0,0.0,HOLD
"22NW, LP",8/14/2019,Q2 2019,NEX,,324,"48,167",48167,,BUY
"22NW, LP",11/14/2019,Q3 2019,RCM,,"4,505","358,101",-358101,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,PWFL,,"4,320","734,767",-734767,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,TESS,,"3,369","188,623",-188623,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,PCTI,,"2,238","505,195",-505195,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,,,"1,491","73,500",-73500,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,CJ,,800,"67,894",-67894,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,NEX,,324,"48,167",-48167,-100.0,SELL
"22NW, LP",11/14/2019,Q3 2019,UTI,,"12,240","2,249,966",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,,,"7,202","2,408,844",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,LQDT,,"6,885","930,434",-11900,-1.2628218869318097,SELL
"22NW, LP",11/14/2019,Q3 2019,MACK,,"5,589","1,241,896",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,BERY,,"3,779","96,232",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,PFMT,,"3,675","3,340,859",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,CBIO,,"3,613","735,841",460905,167.64083277562779,BUY
"22NW, LP",11/14/2019,Q3 2019,LINC,,"3,595","1,728,319",274536,18.884248887213566,BUY
"22NW, LP",11/14/2019,Q3 2019,GIFI,,"3,285","614,087",188367,44.246687963919946,BUY
"22NW, LP",11/14/2019,Q3 2019,WTTR,,"3,231","373,114",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,LOGM,,"2,442","34,409",14059,69.0859950859951,BUY
"22NW, LP",11/14/2019,Q3 2019,PRGX,,"2,213","429,726",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,PWFL,,"2,010","367,383",367383,,BUY
"22NW, LP",11/14/2019,Q3 2019,DLTR,,"1,370","12,000",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,BBW,,"1,273","404,236",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,TA.TO,,965,"148,500",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,FRGI,,752,"72,210",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,DXC,,719,"24,356",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,PRTS,,673,"434,334",0,0.0,HOLD
"22NW, LP",11/14/2019,Q3 2019,PCOM,,458,"41,792",-44358,-51.48926291352293,SELL
"22NW, LP",2/14/2020,Q4 2019,DLTR,,"1,370","12,000",-12000,-100.0,SELL
"22NW, LP",2/14/2020,Q4 2019,TA.TO,,965,"148,500",-148500,-100.0,SELL
"22NW, LP",2/14/2020,Q4 2019,DXC,,719,"24,356",-24356,-100.0,SELL
"22NW, LP",2/14/2020,Q4 2019,PRTS,,673,"434,334",-434334,-100.0,SELL
"22NW, LP",2/14/2020,Q4 2019,PCOM,,458,"41,792",-41792,-100.0,SELL
"22NW, LP",2/14/2020,Q4 2019,UTI,,"17,925","2,324,966",75000,3.3333837044648673,BUY
"22NW, LP",2/14/2020,Q4 2019,,,"7,763","2,456,649",47805,1.984561889437423,BUY
"22NW, LP",2/14/2020,Q4 2019,BERY,,"5,137","108,165",11933,12.400241084046886,BUY
"22NW, LP",2/14/2020,Q4 2019,LQDT,,"5,103","856,192",-74242,-7.97928708538166,SELL
"22NW, LP",2/14/2020,Q4 2019,CBIO,,"5,011","735,841",0,0.0,HOLD
"22NW, LP",2/14/2020,Q4 2019,LINC,,"4,772","1,767,459",39140,2.2646282312466623,BUY
"22NW, LP",2/14/2020,Q4 2019,GIFI,,"4,259","839,972",225885,36.78387590032031,BUY
"22NW, LP",2/14/2020,Q4 2019,LOGM,,"4,151","48,414",14005,40.70156063820512,BUY
"22NW, LP",2/14/2020,Q4 2019,WTTR,,"4,030","434,251",61137,16.38560868796132,BUY
"22NW, LP",2/14/2020,Q4 2019,MACK,,"3,912","1,241,896",0,0.0,HOLD
"22NW, LP",2/14/2020,Q4 2019,PFMT,,"3,408","3,340,859",0,0.0,HOLD
"22NW, LP",2/14/2020,Q4 2019,PRGX,,"2,083","423,340",-6386,-1.486063212372535,SELL
"22NW, LP",2/14/2020,Q4 2019,MED,,"1,749","15,961",15961,,BUY
"22NW, LP",2/14/2020,Q4 2019,NUAN,,"1,410","79,082",79082,,BUY
"22NW, LP",2/14/2020,Q4 2019,BBW,,"1,310","404,236",0,0.0,HOLD
"22NW, LP",2/14/2020,Q4 2019,TRIP,,"1,222","40,235",40235,,BUY
"22NW, LP",2/14/2020,Q4 2019,UVV,,"1,019","17,866",17866,,BUY
"22NW, LP",2/14/2020,Q4 2019,ALSK,,"1,005","567,613",567613,,BUY
"22NW, LP",2/14/2020,Q4 2019,FFIV,,948,"6,788",6788,,BUY
"22NW, LP",2/14/2020,Q4 2019,TREC,,814,"113,850",113850,,BUY
"22NW, LP",2/14/2020,Q4 2019,FRGI,,714,"72,210",0,0.0,HOLD
"22NW, LP",2/14/2020,Q4 2019,OOMA,,707,"53,426",53426,,BUY
"22NW, LP",2/14/2020,Q4 2019,,,587,"74,992",74992,,BUY
"22NW, LP",2/14/2020,Q4 2019,MDRX,,432,"43,976",43976,,BUY
"22NW, LP",2/14/2020,Q4 2019,ASIX,,417,"20,895",20895,,BUY
"22NW, LP",2/14/2020,Q4 2019,PWFL,,147,"22,590",-344793,-93.85110361666163,SELL
"22NW, LP",5/15/2020,Q1 2020,PFMT,,"3,408","3,340,859",-3340859,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,PRGX,,"2,083","423,340",-423340,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,BBW,,"1,310","404,236",-404236,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,TRIP,,"1,222","40,235",-40235,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,FFIV,,948,"6,788",-6788,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,FRGI,,714,"72,210",-72210,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,OOMA,,707,"53,426",-53426,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,PWFL,,147,"22,590",-22590,-100.0,SELL
"22NW, LP",5/15/2020,Q1 2020,UTI,,"13,834","2,324,966",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,ALSK,,"4,984","2,864,243",2296630,404.61194511048905,BUY
"22NW, LP",5/15/2020,Q1 2020,NUAN,,"4,616","275,103",196021,247.87056473027997,BUY
"22NW, LP",5/15/2020,Q1 2020,ASIX,,"4,057","425,254",404359,1935.1950227327113,BUY
"22NW, LP",5/15/2020,Q1 2020,LOGM,,"4,032","48,414",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,LINC,,"3,913","1,778,725",11266,0.6374122398313058,BUY
"22NW, LP",5/15/2020,Q1 2020,,,"3,736","2,576,334",119685,4.871880354092099,BUY
"22NW, LP",5/15/2020,Q1 2020,MED,,"3,358","53,724",37763,236.59545141281876,BUY
"22NW, LP",5/15/2020,Q1 2020,LQDT,,"3,322","856,192",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,CBIO,,"3,216","735,841",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,MACK,,"2,670","1,241,896",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,GIFI,,"2,520","839,972",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,OEC,,"2,298","308,008",308008,,BUY
"22NW, LP",5/15/2020,Q1 2020,MCFT,,"1,700","232,903",232903,,BUY
"22NW, LP",5/15/2020,Q1 2020,MDRX,,"1,589","225,768",181792,413.38912133891216,BUY
"22NW, LP",5/15/2020,Q1 2020,FSTR,,"1,533","124,034",124034,,BUY
"22NW, LP",5/15/2020,Q1 2020,TA.TO,,"1,476","281,650",281650,,BUY
"22NW, LP",5/15/2020,Q1 2020,TREC,,"1,433","240,906",127056,111.59947299077734,BUY
"22NW, LP",5/15/2020,Q1 2020,WTTR,,"1,403","434,251",0,0.0,HOLD
"22NW, LP",5/15/2020,Q1 2020,,,"1,321","603,004",603004,,BUY
"22NW, LP",5/15/2020,Q1 2020,NSP,,"1,290","34,577",34577,,BUY
"22NW, LP",5/15/2020,Q1 2020,DRTT,,"1,260","1,235,530",1235530,,BUY
"22NW, LP",5/15/2020,Q1 2020,USAP,,"1,237","160,395",160395,,BUY
"22NW, LP",5/15/2020,Q1 2020,HEES,,"1,219","83,021",83021,,BUY
"22NW, LP",5/15/2020,Q1 2020,AA,,"1,204","195,489",195489,,BUY
"22NW, LP",5/15/2020,Q1 2020,BERY,,"1,186","35,178",-72987,-67.47746498405213,SELL
"22NW, LP",5/15/2020,Q1 2020,AGYS,,"1,170","70,086",70086,,BUY
"22NW, LP",5/15/2020,Q1 2020,CC,,"1,166","131,440",131440,,BUY
"22NW, LP",5/15/2020,Q1 2020,BBSI,,"1,159","29,248",29248,,BUY
"22NW, LP",5/15/2020,Q1 2020,CULP,,"1,081","146,864",146864,,BUY
"22NW, LP",5/15/2020,Q1 2020,KNL,,"1,058","102,479",102479,,BUY
"22NW, LP",5/15/2020,Q1 2020,UVV,,"1,057","23,903",6037,33.790439941788875,BUY
"22NW, LP",5/15/2020,Q1 2020,KAR,,"1,010","84,157",84157,,BUY
"22NW, LP",5/15/2020,Q1 2020,SCTL,,961,"117,648",117648,,BUY
"22NW, LP",5/15/2020,Q1 2020,HA,,912,"87,317",87317,,BUY
"22NW, LP",5/15/2020,Q1 2020,CRHM,,909,"678,680",678680,,BUY
"22NW, LP",5/15/2020,Q1 2020,KL,,877,"29,634",29634,,BUY
"22NW, LP",5/15/2020,Q1 2020,NGVT,,832,"23,649",23649,,BUY
"22NW, LP",5/15/2020,Q1 2020,SHSP,,804,"132,661",132661,,BUY
"22NW, LP",5/15/2020,Q1 2020,ACIW,,788,"32,613",32613,,BUY
"22NW, LP",5/15/2020,Q1 2020,,,787,"163,872",88880,118.51930872626413,BUY
"22NW, LP",5/15/2020,Q1 2020,OLN,,776,"66,500",66500,,BUY
"22NW, LP",5/15/2020,Q1 2020,KALU,,763,"11,008",11008,,BUY
"22NW, LP",5/15/2020,Q1 2020,TILE,,758,"100,330",100330,,BUY
"22NW, LP",5/15/2020,Q1 2020,HUN,,739,"51,243",51243,,BUY
"22NW, LP",5/15/2020,Q1 2020,RES,,738,"358,308",358308,,BUY
"22NW, LP",8/14/2020,Q2 2020,OEC,,"2,298","308,008",-308008,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,MDRX,,"1,589","225,768",-225768,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,AGYS,,"1,170","70,086",-70086,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,CC,,"1,166","131,440",-131440,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,KNL,,"1,058","102,479",-102479,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,UVV,,"1,057","23,903",-23903,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,KAR,,"1,010","84,157",-84157,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,SCTL,,961,"117,648",-117648,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,HA,,912,"87,317",-87317,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,KL,,877,"29,634",-29634,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,ACIW,,788,"32,613",-32613,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,KALU,,763,"11,008",-11008,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,HUN,,739,"51,243",-51243,-100.0,SELL
"22NW, LP",8/14/2020,Q2 2020,UTI,,"16,159","2,324,966",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,LINC,,"7,910","2,028,151",249426,14.022741008306511,BUY
"22NW, LP",8/14/2020,Q2 2020,NUAN,,"7,647","302,203",27100,9.850855861259237,BUY
"22NW, LP",8/14/2020,Q2 2020,DRTT,,"7,580","6,264,108",5028578,406.9976447354577,BUY
"22NW, LP",8/14/2020,Q2 2020,MED,,"7,455","53,724",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,OESX,,"5,824","549,912",549912,,BUY
"22NW, LP",8/14/2020,Q2 2020,AA,,"5,081","452,029",256540,131.2298901728486,BUY
"22NW, LP",8/14/2020,Q2 2020,ASIX,,"5,008","426,554",1300,0.30569965244301056,BUY
"22NW, LP",8/14/2020,Q2 2020,NSP,,"4,962","76,661",42084,121.71096393556411,BUY
"22NW, LP",8/14/2020,Q2 2020,STNE,,"4,822","124,402",124402,,BUY
"22NW, LP",8/14/2020,Q2 2020,STRL,,"4,340","414,498",414498,,BUY
"22NW, LP",8/14/2020,Q2 2020,CBIO,,"4,319","735,841",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,MACK,,"4,136","1,241,896",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,LOGM,,"4,104","48,414",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,ALSK,,"4,032","1,445,122",-1419121,-49.54611043825541,SELL
"22NW, LP",8/14/2020,Q2 2020,,,"3,916","2,576,334",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,MCFT,,"3,856","202,392",-30511,-13.100303559851097,SELL
"22NW, LP",8/14/2020,Q2 2020,USAP,,"3,727","433,365",272970,170.1861030580754,BUY
"22NW, LP",8/14/2020,Q2 2020,LQDT,,"3,606","605,117",-251075,-29.32461410524742,SELL
"22NW, LP",8/14/2020,Q2 2020,,,"2,939","163,833",163833,,BUY
"22NW, LP",8/14/2020,Q2 2020,BBSI,,"2,895","54,498",25250,86.33068927789934,BUY
"22NW, LP",8/14/2020,Q2 2020,GIFI,,"2,579","839,972",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,NTIC,,"2,559","320,643",320643,,BUY
"22NW, LP",8/14/2020,Q2 2020,AFI,,"2,513","840,365",840365,,BUY
"22NW, LP",8/14/2020,Q2 2020,,,"2,501","464,097",300225,183.20701523140013,BUY
"22NW, LP",8/14/2020,Q2 2020,FSTR,,"2,493","195,251",71217,57.4173210571295,BUY
"22NW, LP",8/14/2020,Q2 2020,WTTR,,"2,462","502,547",68296,15.727309781670048,BUY
"22NW, LP",8/14/2020,Q2 2020,CULP,,"2,381","276,583",129719,88.32593419762502,BUY
"22NW, LP",8/14/2020,Q2 2020,,,"2,364","1,001,674",398670,66.11398929360335,BUY
"22NW, LP",8/14/2020,Q2 2020,NGVT,,"2,229","42,410",18761,79.33104993868663,BUY
"22NW, LP",8/14/2020,Q2 2020,TA.TO,,"2,127","358,695",77045,27.35487306941239,BUY
"22NW, LP",8/14/2020,Q2 2020,OLN,,"2,057","179,059",112559,169.26165413533835,BUY
"22NW, LP",8/14/2020,Q2 2020,TREC,,"2,001","319,065",78159,32.44377475031755,BUY
"22NW, LP",8/14/2020,Q2 2020,OOMA,,"1,967","119,346",119346,,BUY
"22NW, LP",8/14/2020,Q2 2020,HEES,,"1,949","105,441",22420,27.00521554787343,BUY
"22NW, LP",8/14/2020,Q2 2020,SHSP,,"1,887","214,921",82260,62.007673694605046,BUY
"22NW, LP",8/14/2020,Q2 2020,HBP,,"1,782","1,577,390",1577390,,BUY
"22NW, LP",8/14/2020,Q2 2020,BERY,,"1,559","35,178",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,LKQ,,"1,518","57,927",57927,,BUY
"22NW, LP",8/14/2020,Q2 2020,WLK,,"1,497","27,910",27910,,BUY
"22NW, LP",8/14/2020,Q2 2020,CRHM,,"1,405","678,680",0,0.0,HOLD
"22NW, LP",8/14/2020,Q2 2020,TILE,,"1,403","172,339",72009,71.77215189873418,BUY
"22NW, LP",8/14/2020,Q2 2020,EEFT,,"1,263","13,184",13184,,BUY
"22NW, LP",8/14/2020,Q2 2020,RES,,"1,235","401,130",42822,11.951170501356374,BUY
"22NW, LP",8/14/2020,Q2 2020,MTW,,"1,140","104,742",104742,,BUY
"22NW, LP",11/13/2020,Q3 2020,OESX,,"5,824","549,912",-549912,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,LOGM,,"4,104","48,414",-48414,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,ALSK,,"4,032","1,445,122",-1445122,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,LQDT,,"3,606","605,117",-605117,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,,,"2,939","163,833",-163833,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,NGVT,,"2,229","42,410",-42410,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,TA.TO,,"2,127","358,695",-358695,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,OLN,,"2,057","179,059",-179059,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,OOMA,,"1,967","119,346",-119346,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,HEES,,"1,949","105,441",-105441,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,SHSP,,"1,887","214,921",-214921,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,BERY,,"1,559","35,178",-35178,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,LKQ,,"1,518","57,927",-57927,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,WLK,,"1,497","27,910",-27910,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,TILE,,"1,403","172,339",-172339,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,EEFT,,"1,263","13,184",-13184,-100.0,SELL
"22NW, LP",11/13/2020,Q3 2020,ASIX,,"15,195","1,179,753",753199,176.57764315889665,BUY
"22NW, LP",11/13/2020,Q3 2020,DRTT,,"11,963","7,571,364",1307256,20.868988848851263,BUY
"22NW, LP",11/13/2020,Q3 2020,UTI,,"11,811","2,324,966",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,LINC,,"11,195","2,028,151",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,OEC,,"10,714","856,429",856429,,BUY
"22NW, LP",11/13/2020,Q3 2020,NUAN,,"10,030","302,203",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,MED,,"8,835","53,724",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,STRL,,"7,181","507,148",92650,22.352339456402685,BUY
"22NW, LP",11/13/2020,Q3 2020,STNE,,"6,580","124,402",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,MCFT,,"6,223","355,830",153438,75.81228507055616,BUY
"22NW, LP",11/13/2020,Q3 2020,,,"6,210","1,492,682",1028585,221.631469283361,BUY
"22NW, LP",11/13/2020,Q3 2020,WTTR,,"6,170","1,606,837",1104290,219.7386513102257,BUY
"22NW, LP",11/13/2020,Q3 2020,AGYS,,"6,157","254,823",254823,,BUY
"22NW, LP",11/13/2020,Q3 2020,AA,,"5,257","452,029",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,BBSI,,"5,167","98,530",44032,80.79562552754228,BUY
"22NW, LP",11/13/2020,Q3 2020,NSP,,"5,119","78,158",1497,1.952753029571751,BUY
"22NW, LP",11/13/2020,Q3 2020,MACK,,"4,968","1,241,896",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,HBP,,"4,672","2,133,291",555901,35.24182351859718,BUY
"22NW, LP",11/13/2020,Q3 2020,AFI,,"3,943","1,142,879",302514,35.99792947112267,BUY
"22NW, LP",11/13/2020,Q3 2020,MTW,,"3,837","456,200",351458,335.54639017777015,BUY
"22NW, LP",11/13/2020,Q3 2020,,,"3,445","1,378,150",376476,37.58468324025581,BUY
"22NW, LP",11/13/2020,Q3 2020,CULP,,"3,435","276,583",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,,,"3,401","2,576,334",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,CBIO,,"3,321","772,314",36473,4.956641448356371,BUY
"22NW, LP",11/13/2020,Q3 2020,USAP,,"3,256","593,018",159653,36.84030782365904,BUY
"22NW, LP",11/13/2020,Q3 2020,FSTR,,"3,095","230,646",35395,18.12794812830664,BUY
"22NW, LP",11/13/2020,Q3 2020,TREC,,"3,077","501,215",182150,57.08868098976697,BUY
"22NW, LP",11/13/2020,Q3 2020,NTIC,,"2,846","342,858",22215,6.928266015475154,BUY
"22NW, LP",11/13/2020,Q3 2020,GIFI,,"2,629","839,972",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,RES,,"1,881","712,564",311434,77.63916934659588,BUY
"22NW, LP",11/13/2020,Q3 2020,BBW,,"1,879","751,564",751564,,BUY
"22NW, LP",11/13/2020,Q3 2020,CRHM,,"1,473","678,680",0,0.0,HOLD
"22NW, LP",11/13/2020,Q3 2020,UVV,,"1,205","28,763",28763,,BUY
"22NW, LP",11/13/2020,Q3 2020,FRGI,,523,"55,765",55765,,BUY
"22NW, LP",11/13/2020,Q3 2020,PMD,,334,"75,634",75634,,BUY
"22NW, LP",2/12/2021,Q4 2020,TREC,,"3,077","501,215",-501215,-100.0,SELL
"22NW, LP",2/12/2021,Q4 2020,RES,,"1,881","712,564",-712564,-100.0,SELL
"22NW, LP",2/12/2021,Q4 2020,UVV,,"1,205","28,763",-28763,-100.0,SELL
"22NW, LP",2/12/2021,Q4 2020,FRGI,,523,"55,765",-55765,-100.0,SELL
"22NW, LP",2/12/2021,Q4 2020,ASIX,,"23,583","1,179,753",0,0.0,HOLD
"22NW, LP",2/12/2021,Q4 2020,DRTT,,"20,600","8,340,179",768815,10.154246975842133,BUY
"22NW, LP",2/12/2021,Q4 2020,UTI,,"15,229","2,357,466",32500,1.397869904334085,BUY
